Seller_Name,Retailer_Code,Retailer_Name,Latitude,Longitude,Visit Frequency,Service Time
Seller_13,431TCRBB04630,"345 - Thirumala Wines,",13.2844,77.5497,1,20
Seller_13,431TCOPR04629,"342 - Nayana Bar And Restaurant,",13.2845,77.5500,1,20
Seller_13,431TCRBB04636,"362 - Vijaya Wine Center,",13.2845,77.5502,1,20
Seller_13,431TCOPR04575,350 - Pallavi Bar And Restaurant,13.2879,77.5387,1,20
Seller_13,431TCRBB04616,534 - R.Nagaraju,13.2937,77.5421,1,20
Seller_13,431TCOPR04651,476 - Sri.H.Chandrappa,13.2943,77.5323,1,20
Seller_13,431TCOPR04640,"385 - Manu Bar And Restaurant,",13.2948,77.5360,2,20
Seller_13,431TCOPR04628,"338 - Shanthala Bar And Restaurant,",13.2958,77.5306,1,20
Seller_13,431TCRBB04633,"352 - Vijayalakshmi Wines,",13.2978,77.5195,1,20
Seller_13,431TCRBB04643,"390 - Sridevi Wines,",13.2986,77.5410,1,20
Seller_13,431TCOPR04639,"384 - Bhargavi Bar And Restaurant,",13.2988,77.5307,1,20
Seller_13,431TCRBB04634,"355 - Ravi Wines,",13.3013,77.5179,1,20
Seller_13,431TCRBB04652,532 - V.Thilak,13.3034,77.5325,2,20
Seller_13,431TCOPR04631,"346 - Preethi Bar And Restaurant,",13.3061,77.5464,2,20
Seller_13,431TCRBB04610,"402 - S.K.Wines,",13.3065,77.5391,1,20
Seller_13,431TCRBB04632,"347 - Vijaya Wines,",13.3068,77.5458,2,20
Seller_13,431TCRBB04622,"323 - Anju Wines,",13.3075,77.5453,1,20
Seller_13,431TCRBB04623,"324 - Preethi Wines,",13.3079,77.5426,1,20
Seller_13,431TCRBB04581,372 - Manjunatha Wines,13.3086,77.5376,2,20
Seller_13,431TCRBB04645,"394 - Hamsa Wines,",13.3094,77.5425,1,20
Seller_13,431TCRBB04611,"403 - Sowmya Wines,",13.3095,77.5403,1,20
Seller_13,431TCRBB04648,470 - Thanuja Wines,13.3095,77.5403,1,20
Seller_13,431TCRBB04613,500 - P.Sampath,13.3095,77.5403,1,20
Seller_13,431TCRBB04615,"510 - L Bhimesh,",13.3095,77.5403,1,20
Seller_13,431TCOPR04624,"326 - Akshay Bar And Restaurant,",13.3095,77.5403,1,20
Seller_13,431TCOPR04614,"508 - Sri.T.Venkataramanaiah,",13.3095,77.5403,1,20
Seller_13,431TCRBB04600,"332 - Sri Lakshmi Wine Center,",13.3096,77.5402,1,20
Seller_13,431TCOPR04625,"327 - Chaitra Bar And Restaurant,",13.3097,77.5402,2,20
Seller_13,431TCOPR04617,544 - S. V. Satish,13.3097,77.5402,2,20
Seller_13,431TCOPR04618,563 - H.M Vydehi,13.3097,77.5402,1,20
Seller_13,431TCOPR04619,564 - S.Girish,13.3097,77.5402,1,20
Seller_13,431TCOPR04620,584 - R.Ravikumar,13.3097,77.5402,1,20
Seller_13,431TCRBB04638,"367 - Radha Wines,",13.3099,77.5398,1,20
Seller_13,431TCRBB04621,"322 - Hanuman Wines,",13.3116,77.5390,1,20
Seller_13,431TCRBB04646,"396 - Madhushri Wines,",13.3117,77.5391,1,20
Seller_13,431TCRBB04644,"391 - Kamadhenu Wines,",13.3159,77.5378,1,20
Seller_13,431TCOPR04659,11832 - C Radhakrishna,13.6719,77.4753,1,20
Seller_13,431TCOPR04592,583 - R.Nagaraju,13.6719,77.4754,1,20
Seller_13,431TCOPR04591,582 - K.Rajesh,13.6720,77.4754,2,20
Seller_13,431TCRBB04584,376 - R.R. Wines,13.6721,77.4712,2,20
Seller_13,431TCOPR04593,601 - M.Manjula,13.6723,77.4751,1,20
Seller_13,431TCOPR04583,374 - Brandavan Bar And Restaurant,13.6766,77.4802,1,20
Seller_13,431TCRBB04588,518 - D.V.Venkatesh,13.6769,77.4808,2,20
Seller_13,431TCOPR04586,380 - Five Star Bar And Restaurant,13.6769,77.4808,1,20
Seller_13,431TCRCC03621,2429 - P.Rajalaxmi,13.8576,75.6710,1,20
Seller_13,431TCRCC03626,12392 - Meena Ravish,13.8576,75.6799,8,20
